TotalEvent,date,productSKU,eventAction
104,20240402,211902540,addToCart
641,20240403,211902540,productDetail
77,20240403,211902540,addToCart
621,20240404,211902540,productDetail
72,20240404,211902540,addToCart
66,20240405,211902540,addToCart
629,20240405,211902540,productDetail
63,20240406,211902540,addToCart
614,20240406,211902540,productDetail
87,20240407,211902540,addToCart
701,20240407,211902540,productDetail
65,20240408,211902540,addToCart
620,20240408,211902540,productDetail
627,20240409,211902540,productDetail
73,20240409,211902540,addToCart
66,20240410,211902540,addToCart
626,20240410,211902540,productDetail
584,20240411,211902540,productDetail
61,20240411,211902540,addToCart
86,20240412,211902540,addToCart
630,20240412,211902540,productDetail
568,20240413,211902540,productDetail
64,20240413,211902540,addToCart
85,20240414,211902540,addToCart
667,20240414,211902540,productDetail
695,20240415,211902540,productDetail
84,20240415,211902540,addToCart
96,20240416,211902540,addToCart
656,20240416,211902540,productDetail
78,20240417,211902540,addToCart
637,20240417,211902540,productDetail
102,20240418,211902540,addToCart
620,20240418,211902540,productDetail
62,20240419,211902540,addToCart
510,20240419,211902540,productDetail
539,20240420,211902540,productDetail
60,20240420,211902540,addToCart
113,20240421,211902540,addToCart
768,20240421,211902540,productDetail
565,20240422,211902540,productDetail
69,20240422,211902540,addToCart
75,20240423,211902540,addToCart
618,20240423,211902540,productDetail
666,20240424,211902540,productDetail
73,20240424,211902540,addToCart
90,20240425,211902540,addToCart
714,20240425,211902540,productDetail
93,20240426,211902540,addToCart
685,20240426,211902540,productDetail
80,20240427,211902540,addToCart
732,20240427,211902540,productDetail
107,20240428,211902540,addToCart
858,20240428,211902540,productDetail
791,20240429,211902540,productDetail
97,20240429,211902540,addToCart
100,20240430,211902540,addToCart
765,20240430,211902540,productDetail
90,20240501,211902540,addToCart
734,20240501,211902540,productDetail
747,20240502,211902540,productDetail
100,20240502,211902540,addToCart
76,20240503,211902540,addToCart
734,20240503,211902540,productDetail
683,20240504,211902540,productDetail
83,20240504,211902540,addToCart
93,20240505,211902540,addToCart
722,20240505,211902540,productDetail
694,20240506,211902540,productDetail
78,20240506,211902540,addToCart
653,20240507,211902540,productDetail
80,20240507,211902540,addToCart
682,20240508,211902540,productDetail
72,20240508,211902540,addToCart
685,20240509,211902540,productDetail
80,20240509,211902540,addToCart
90,20240510,211902540,addToCart
775,20240510,211902540,productDetail
683,20240511,211902540,productDetail
71,20240511,211902540,addToCart
103,20240512,211902540,addToCart
846,20240512,211902540,productDetail
105,20240513,211902540,addToCart
785,20240513,211902540,productDetail
101,20240514,211902540,addToCart
700,20240514,211902540,productDetail
736,20240515,211902540,productDetail
102,20240515,211902540,addToCart
94,20240516,211902540,addToCart
634,20240516,211902540,productDetail
92,20240517,211902540,addToCart
666,20240517,211902540,productDetail
85,20240518,211902540,addToCart
736,20240518,211902540,productDetail
83,20240519,211902540,addToCart
708,20240519,211902540,productDetail
665,20240520,211902540,productDetail
87,20240520,211902540,addToCart
98,20240521,211902540,addToCart
626,20240521,211902540,productDetail
110,20240522,211902540,addToCart
752,20240522,211902540,productDetail
770,20240523,211902540,productDetail
126,20240523,211902540,addToCart
1158,20240524,211902540,productDetail
211,20240524,211902540,addToCart
105,20240525,211902540,addToCart
789,20240525,211902540,productDetail
127,20240526,211902540,addToCart
912,20240526,211902540,productDetail
886,20240527,211902540,productDetail
107,20240527,211902540,addToCart
140,20240528,211902540,addToCart
958,20240528,211902540,productDetail
139,20240529,211902540,addToCart
921,20240529,211902540,productDetail
146,20240530,211902540,addToCart
882,20240530,211902540,productDetail
165,20240531,211902540,addToCart
994,20240531,211902540,productDetail
1026,20240601,211902540,productDetail
152,20240601,211902540,addToCart
155,20240602,211902540,addToCart
1128,20240602,211902540,productDetail
1187,20240603,211902540,productDetail
170,20240603,211902540,addToCart
1054,20240604,211902540,productDetail
154,20240604,211902540,addToCart
1044,20240605,211902540,productDetail
144,20240605,211902540,addToCart
1058,20240606,211902540,productDetail
173,20240606,211902540,addToCart
881,20240607,211902540,productDetail
148,20240607,211902540,addToCart
925,20240608,211902540,productDetail
123,20240608,211902540,addToCart
977,20240609,211902540,productDetail
139,20240609,211902540,addToCart
848,20240610,211902540,productDetail
135,20240610,211902540,addToCart
710,20240611,211902540,productDetail
106,20240611,211902540,addToCart
80,20240612,211902540,addToCart
658,20240612,211902540,productDetail
78,20240613,211902540,addToCart
631,20240613,211902540,productDetail
592,20240614,211902540,productDetail
58,20240614,211902540,addToCart
50,20240615,211902540,addToCart
547,20240615,211902540,productDetail
653,20240616,211902540,productDetail
68,20240616,211902540,addToCart
483,20240617,211902540,productDetail
66,20240617,211902540,addToCart
494,20240618,211902540,productDetail
60,20240618,211902540,addToCart
49,20240619,211902540,addToCart
568,20240619,211902540,productDetail
522,20240620,211902540,productDetail
76,20240620,211902540,addToCart
508,20240621,211902540,productDetail
57,20240621,211902540,addToCart
466,20240622,211902540,productDetail
49,20240622,211902540,addToCart
459,20240623,211902540,productDetail
75,20240623,211902540,addToCart
67,20240624,211902540,addToCart
525,20240624,211902540,productDetail
63,20240625,211902540,addToCart
509,20240625,211902540,productDetail
72,20240626,211902540,addToCart
514,20240626,211902540,productDetail
517,20240627,211902540,productDetail
75,20240627,211902540,addToCart
484,20240628,211902540,productDetail
70,20240628,211902540,addToCart
63,20240629,211902540,addToCart
479,20240629,211902540,productDetail
